date,open,high,low,close,volume,returns,realized_volatility,high_low_spread,vix,gpr_index,rv_lag1,returns_lag1,rv_lag5,returns_lag5,rv_lag22,returns_lag22,volume_normalized
2018-03-02,91.15057184157126,92.307010099679,89.99413358346352,91.15057184157126,747086451.0553516,0.005431269479459658,0.016040889282810392,0.025374240330993014,22.303718646213063,88.35275226232812,0.016736281310488946,0.009603376330818758,0.017628354964664732,0.00499988314175283,0.018952539571517456,-0.01773642842326258,-1.152664055864981
2018-03-05,91.13416020160182,92.2123531369335,90.05596726627012,91.13416020160182,1030980725.9578385,-0.00018006598610683224,0.015220495341864702,0.02366166392374872,20.6626059978951,120.68002020924413,0.016040889282810392,0.005431269479459658,0.01663264702593382,-0.013395377021490741,0.018621950276482765,0.021896230005576556,0.16090553904662439
2018-03-06,94.32497173820505,95.45918058985218,93.19076288655792,94.32497173820505,998436714.1718669,0.0344132574778167,0.014384616750539501,0.02404896244856717,21.998805550230646,113.51304296911408,0.015220495341864702,-0.00018006598610683224,0.016220105350480855,-0.028022981205448213,0.018780441052609446,-0.0235484319676669,0.0391643034413189
2018-03-07,95.00684752757782,96.45845397268005,93.5552410824756,95.00684752757782,1180397544.1921554,0.007203002011757284,0.017444393031125133,0.03055793309384061,23.614312850896464,91.20826608807717,0.014384616750539501,0.0344132574778167,0.01766795948907749,-0.006906401720353871,0.019111569428608973,-0.012188432117338036,0.8348851902109653
2018-03-08,96.55815520108087,97.80269311879243,95.31361728336928,96.55815520108087,1100342708.9666789,0.016196503157791677,0.016548387981578445,0.025777997003357114,25.886352059156103,92.01260659652849,0.017444393031125133,0.007203002011757284,0.016736281310488946,0.009603376330818758,0.01831174652699069,0.016610680418811377,0.4733915314199804
2018-03-09,100.16852872595008,101.60039596198739,98.73666148991276,100.16852872595008,887074169.9312469,0.03670858334610812,0.016401354960019553,0.028589163767289417,24.189937575001856,101.90253447024119,0.016548387981578445,0.016196503157791677,0.016040889282810392,0.005431269479459658,0.017961445435599847,-0.025661170442003323,-0.5377171339311635
2018-03-12,97.69472097841707,99.44133354550273,95.9481084113314,97.69472097841707,709595621.1042223,-0.025006530129851948,0.01932371048669719,0.03575653934200841,26.770160821928435,96.30510089168448,0.016401354960019553,0.03670858334610812,0.015220495341864702,-0.00018006598610683224,0.01871018601353232,-0.0026207118094073527,-1.3360761841538715
2018-03-13,95.71116957464798,97.2691828666796,94.15315628261638,95.71116957464798,719990653.7990515,-0.02051251849773062,0.01974658385243272,0.032556561558188216,26.791843240315664,99.5313876187867,0.01932371048669719,-0.025006530129851948,0.014384616750539501,0.0344132574778167,0.017556970541657526,-0.015129805320737646,-1.199459324666972
2018-03-14,99.03596358127922,100.81987921113904,97.2520479514194,99.03596358127922,1023336710.8561751,0.03414804654939821,0.019583533370588598,0.036025612622948865,22.68239797280147,107.37596606072128,0.01974658385243272,-0.02051251849773062,0.017444393031125133,0.007203002011757284,0.017172688587256155,-0.004389671846992384,0.28150747358387224
2018-03-15,97.36870107405336,99.4050148595408,95.33238728856591,97.36870107405336,990584999.844748,-0.016978237868856244,0.021274314811513914,0.04182686557436428,25.739947934257476,98.62633585275593,0.019583533370588598,0.03414804654939821,0.016548387981578445,0.016196503157791677,0.016204720614995925,-0.045350354570162406,0.19964303961761484
2018-03-16,97.42819968837755,99.05489610120476,95.80150327555033,97.42819968837755,1005194000.0937889,0.0006108784682053467,0.020579918760958136,0.033392722395162416,27.19274394751318,114.86427310876243,0.021274314811513914,-0.016978237868856244,0.016401354960019553,0.03670858334610812,0.02094921217235884,-0.03711222287673433,0.25048170571238687
2018-03-19,99.45303472803346,101.17818573167196,97.72788372439496,99.45303472803346,882321783.2706105,0.020569826682180027,0.01923643457158272,0.03469277751767238,27.394423223119826,109.27084602336076,0.020579918760958136,0.0006108784682053467,0.01932371048669719,-0.025006530129851948,0.022820402619834996,-0.015971480277981183,-0.40462703619790996
2018-03-20,101.16424885329174,102.86286545238394,99.46563225419953,101.16424885329174,1128521843.4827366,0.017059902289503437,0.019153227658706976,0.033581361367206713,26.080275531149834,110.83458639583324,0.01923643457158272,0.020569826682180027,0.01974658385243272,-0.02051251849773062,0.021866960867908927,0.020280784701720577,0.8641347046265822
2018-03-21,104.54520995182412,106.0985809687368,102.99183893491144,104.54520995182412,1099282416.266714,0.03287418672757424,0.01873294522751454,0.029716732457249487,20.93780704041766,89.08922754140802,0.019153227658706976,0.017059902289503437,0.019583533370588598,0.03414804654939821,0.021390895347568217,-0.0037142227191690577,0.6730931822604947
2018-03-22,107.78493856521646,109.76816800911774,105.80170912131518,107.78493856521646,1308966201.0737367,0.030518323285032473,0.02040480253916814,0.03679975087987463,26.09290442857232,86.30925659977835,0.01873294522751454,0.03287418672757424,0.021274314811513914,-0.016978237868856244,0.02000785816237666,5.694068160544785e-05,1.7852674779282736
2018-03-23,110.2775005486275,112.79743721030998,107.75756388694502,110.2775005486275,1047490101.3707103,0.02286198905526496,0.021378479302234098,0.04570173696621439,25.560337383606864,100.46076942651626,0.02040480253916814,0.030518323285032473,0.020579918760958136,0.0006108784682053467,0.018715436255482724,0.012880388279210316,0.37081164642139536
2018-03-26,108.48312496374864,110.2320507881992,106.73419913929807,108.48312496374864,1009719468.0656325,-0.016405290708844486,0.021230886110592498,0.032243278851618436,27.02701170342195,118.56572996491079,0.021378479302234098,0.02286198905526496,0.01923643457158272,0.020569826682180027,0.01800882731663568,-0.015839418119955265,0.18423112813281
2018-03-27,110.26487906265297,111.99912306433542,108.53063506097051,110.26487906265297,1087415708.179019,0.016290832109000085,0.020495153149195467,0.03145596342960744,23.843048579128357,112.82573593591252,0.021230886110592498,-0.016405290708844486,0.019153227658706976,0.017059902289503437,0.017628354964664732,0.00499988314175283,0.5566102257951845
2018-03-28,110.95450800536568,112.94005894354815,108.9689570671832,110.95450800536568,925068579.0939906,0.006234816810981451,0.019838919534541016,0.035790360822229104,25.097745804920653,108.12746186673732,0.020495153149195467,0.016290832109000085,0.01873294522751454,0.03287418672757424,0.01663264702593382,-0.013395377021490741,-0.37082913178422033
2018-03-29,108.24138122834552,110.07917330308443,106.4035891536066,108.24138122834552,1182535847.3104897,-0.02475653494123347,0.018666349753498776,0.033957291636216635,23.70266564497547,113.15533152373504,0.019838919534541016,0.006234816810981451,0.02040480253916814,0.030518323285032473,0.016220105350480855,-0.028022981205448213,1.0498297433941686
2018-03-30,111.22244033409973,113.36565451016719,109.07922615803227,111.22244033409973,1058218207.844225,0.027168418447788164,0.019169150304111125,0.03853924027614361,27.138159493281155,89.6145651155855,0.018666349753498776,-0.02475653494123347,0.021378479302234098,0.02286198905526496,0.01766795948907749,-0.006906401720353871,0.32570667688577204
2018-04-02,113.02386745245163,114.77737684621371,111.27035805868954,113.02386745245163,1076881145.5415432,0.01606684977974588,0.01990352157206796,0.031029010655643716,26.183167435817737,86.30621304892162,0.019169150304111125,0.027168418447788164,0.021230886110592498,-0.016405290708844486,0.016736281310488946,0.009603376330818758,0.3965818046857364
2018-04-03,113.12314823041967,114.96799314565243,111.27830331518692,113.12314823041967,1198638639.7601676,0.0008780198495776432,0.019301347401381088,0.0326165766086178,24.153454171009916,113.72625335838916,0.01990352157206796,0.01606684977974588,0.020495153149195467,0.016290832109000085,0.016040889282810392,0.005431269479459658,1.1101156384478068
2018-04-04,112.64752390185993,114.17703308279151,111.11801472092836,112.64752390185993,1333238217.0675077,-0.004213346469547075,0.018075890065723063,0.027155664464744038,22.793984713466095,94.65961788991734,0.019301347401381088,0.0008780198495776432,0.019838919534541016,0.006234816810981451,0.015220495341864702,-0.00018006598610683224,1.809454775410646
2018-04-05,110.37402983283985,111.95819656746686,108.78986309821285,110.37402983283985,1039660473.7558482,-0.020388817033657573,0.017014768886621245,0.028705425307496726,22.6592684866768,92.729287258271,0.018075890065723063,-0.004213346469547075,0.018666349753498776,-0.02475653494123347,0.014384616750539501,0.0344132574778167,0.04942403647379915
2018-04-06,110.75462295824529,112.25644916263579,109.2527967538548,110.75462295824529,935087412.0074158,0.003442281191650347,0.017252460468830548,0.027119882931779554,26.9808494167835,106.8437004320181,0.017014768886621245,-0.020388817033657573,0.019169150304111125,0.027168418447788164,0.017444393031125133,0.007203002011757284,-0.6301587536928541
2018-04-09,111.60111652002307,113.1978112650737,110.00442177497243,111.60111652002307,1097281499.0216315,0.007613904216169793,0.016253775357575103,0.02861431488929892,22.734398726225034,98.2905569403713,0.017252460468830548,0.003442281191650347,0.01990352157206796,0.01606684977974588,0.016548387981578445,0.016196503157791677,0.39125871166679493
2018-04-10,110.17228287557556,111.68441414226231,108.6601516088888,110.17228287557556,884147434.3438809,-0.012885706029224241,0.015503373346134677,0.027450302875079848,26.805239731369273,99.55867796775256,0.016253775357575103,0.007613904216169793,0.019301347401381088,0.0008780198495776432,0.016401354960019553,0.03670858334610812,-0.8988670756746594
2018-04-11,112.13524739956078,113.59149144915462,110.67900334996695,112.13524739956078,911357281.2320431,0.017660360313485855,0.015195576307937515,0.02597299392232913,22.960592184398333,104.2057682219527,0.015503373346134677,-0.012885706029224241,0.018075890065723063,-0.004213346469547075,0.01932371048669719,-0.025006530129851948,-0.6829783341283165
2018-04-12,110.25525198004387,111.56493402909415,108.9455699309936,110.25525198004387,1337899377.0464587,-0.016907558641580892,0.015409689843439866,0.02375727279254379,20.400259575741053,102.54687997117759,0.015195576307937515,0.017660360313485855,0.017014768886621245,-0.020388817033657573,0.01974658385243272,-0.02051251849773062,1.9075368567648658
2018-04-13,106.684728423776,107.9317397738199,105.43771707373207,106.684728423776,970285215.1904782,-0.03292012843551966,0.01550568649986873,0.023377504324527152,25.01495798006024,84.54369769826305,0.015409689843439866,-0.016907558641580892,0.017252460468830548,0.003442281191650347,0.019583533370588598,0.03414804654939821,-0.4495776431351651
2018-04-16,108.69617049618006,110.21824275418923,107.17409823817087,108.69617049618006,794687091.7714646,0.018678541716599304,0.01796485046913808,0.028005995998960635,19.878920548549374,96.13203851046093,0.01550568649986873,-0.03292012843551966,0.016253775357575103,0.007613904216169793,0.021274314811513914,-0.016978237868856244,-1.4896615911112714
2018-04-17,107.9156384656081,109.74122044060665,106.09005649060954,107.9156384656081,932224964.5340674,-0.007206766912197571,0.01786656840547706,0.03383350181596434,24.143625432818393,108.07699471810757,0.01796485046913808,0.018678541716599304,0.015503373346134677,-0.012885706029224241,0.020579918760958136,0.0006108784682053467,-0.6044280844935052
2018-04-18,107.68566609852861,109.37743291462323,105.99389928243399,107.68566609852861,868657110.8897517,-0.0021333122706452437,0.016927075220844478,0.03142046434567658,28.12984691123166,93.97730609614203,0.01786656840547706,-0.007206766912197571,0.015195576307937515,0.017660360313485855,0.01923643457158272,0.020569826682180027,-0.9384484048012012
2018-04-19,106.25784167526548,107.56496566396274,104.95071768656823,106.25784167526548,926457732.2668211,-0.013347875214142962,0.01593744321799192,0.024602871055709196,26.345901061629235,97.63499509489382,0.016927075220844478,-0.0021333122706452437,0.015409689843439866,-0.016907558641580892,0.019153227658706976,0.017059902289503437,-0.5390831106280559
2018-04-20,103.62692096279729,105.04812763547929,102.2057142901153,103.62692096279729,667667963.9291991,-0.025071458161430013,0.015611481644960618,0.02742929461722033,25.657726292499778,97.96183969804862,0.01593744321799192,-0.013347875214142962,0.01550568649986873,-0.03292012843551966,0.01873294522751454,0.03287418672757424,-1.9843309464686227
2018-04-23,105.82660787456375,107.46737279244343,104.18584295668407,105.82660787456375,961984925.349536,0.02100482908126888,0.016733750527372353,0.03100855164562146,25.288277622720614,75.35849438222618,0.015611481644960618,-0.025071458161430013,0.01796485046913808,0.018678541716599304,0.02040480253916814,0.030518323285032473,-0.3201006131738403
2018-04-24,104.58789748213053,106.00573176766207,103.17006319659899,104.58789748213053,875016261.3456131,-0.011774137914451237,0.01709198438388054,0.027112779196537276,25.962210886723973,101.90317819997406,0.016733750527372353,0.02100482908126888,0.01786656840547706,-0.007206766912197571,0.021378479302234098,0.02286198905526496,-0.9359144431959622
2018-04-25,107.4934550923293,108.99324383801809,105.99366634664052,107.4934550923293,1246327457.7058687,0.027402120763196567,0.016497835403920285,0.027904745352181078,21.588950817369003,94.78788448794442,0.01709198438388054,-0.011774137914451237,0.016927075220844478,-0.0021333122706452437,0.021230886110592498,-0.016405290708844486,1.3849877200859275
2018-04-26,109.04830633272857,110.64166541913417,107.45494724632297,109.04830633272857,1204333643.9078515,0.014360998567314744,0.017788743893111157,0.02922299556939338,25.506311023092774,106.76662529875577,0.016497835403920285,0.027402120763196567,0.01593744321799192,-0.013347875214142962,0.020495153149195467,0.016290832109000085,1.0554356587582991
2018-04-27,108.45581450360045,109.97263956303564,106.93898944416527,108.45581450360045,894502391.7311659,-0.005448110981745621,0.017308879972012522,0.027971299950632602,24.42044798593052,103.51589882138171,0.017788743893111157,0.014360998567314744,0.015611481644960618,-0.025071458161430013,0.019838919534541016,0.006234816810981451,-0.8231574964095079
2018-04-30,106.54615516668929,108.05571881761934,105.03659151575924,106.54615516668929,701706264.5524117,-0.017764577324258214,0.01635927621655822,0.028336332710802468,25.92147243010643,92.98329644048457,0.017308879972012522,-0.005448110981745621,0.016733750527372353,0.02100482908126888,0.018666349753498776,-0.02475653494123347,-1.8632574122491865
2018-05-01,105.27375091715518,106.62253376641057,103.9249680678998,105.27375091715518,865383243.3647581,-0.012014164088154951,0.016402440407791617,0.025624295467857085,26.528868440444928,105.61370161321152,0.01635927621655822,-0.017764577324258214,0.01709198438388054,-0.011774137914451237,0.019169150304111125,0.027168418447788164,-0.858996696382453
2018-05-02,103.26239248324933,104.74049756445339,101.78428740204527,103.26239248324933,1184318096.4519718,-0.01929086033571084,0.015909684393638775,0.028628139357585326,22.05280391964234,96.09810001676271,0.016402440407791617,-0.012014164088154951,0.016497835403920285,0.027402120763196567,0.01990352157206796,0.01606684977974588,0.9475468888057862
2018-05-03,106.8129948869839,108.6903237355459,104.93566603842189,106.8129948869839,969514400.2456275,0.03380634540638199,0.016197656562867493,0.03515169386549588,20.19924772648479,94.08946155166305,0.015909684393638775,-0.01929086033571084,0.017788743893111157,0.014360998567314744,0.019301347401381088,0.0008780198495776432,-0.21962911523014292
2018-05-04,107.14082628677077,108.70632618749964,105.57532638604191,107.14082628677077,747140071.7824855,0.0030645085425401205,0.018635889176072985,0.029223218729687177,24.405347367765987,86.3608839462959,0.016197656562867493,0.03380634540638199,0.017308879972012522,-0.005448110981745621,0.018075890065723063,-0.004213346469547075,-1.4348663585461863
2018-05-07,109.31888026636256,111.38945619200332,107.24830434072179,109.31888026636256,1002129835.4206172,0.02012501565350754,0.01749688634689536,0.03788139652721788,26.762806141434403,105.37344841854265,0.018635889176072985,0.0030645085425401205,0.01635927621655822,-0.017764577324258214,0.017014768886621245,-0.020388817033657573,0.03535620842489772
2018-05-08,106.90377500232317,109.0246458410899,104.78290416355645,106.90377500232317,1205790949.1196907,-0.022339987485886247,0.017627294249717953,0.03967812808706954,20.95475953183241,99.48219209461551,0.01749688634689536,0.02012501565350754,0.016402440407791617,-0.012014164088154951,0.017252460468830548,0.003442281191650347,1.1626532588813745
2018-05-09,107.25271451394507,108.94469761070793,105.5607314171822,107.25271451394507,929596197.6197455,0.003258736834947552,0.018000577248193293,0.03155133377147082,23.55600002412665,95.85312667696495,0.017627294249717953,-0.022339987485886247,0.015909684393638775,-0.01929086033571084,0.016253775357575103,0.007613904216169793,-0.3982860963250516
2018-05-10,109.41237659903054,110.91740211364932,107.90735108441176,109.41237659903054,891044165.2364329,0.019936147566013092,0.016925708276284698,0.0275110652268223,19.557771987304935,85.36108475723258,0.018000577248193293,0.003258736834947552,0.016197656562867493,0.03380634540638199,0.015503373346134677,-0.012885706029224241,-0.5688451256939167
2018-05-11,108.78648225681738,110.54295289302628,107.03001162060848,108.78648225681738,868985543.2773402,-0.005736932467330899,0.01712462141284278,0.03229207526101121,22.229225409706043,112.02356104855788,0.016925708276284698,0.019936147566013092,0.018635889176072985,0.0030645085425401205,0.015195576307937515,0.017660360313485855,-0.6557429629555439
2018-05-14,110.6193278326487,112.01032231234926,109.22833335294814,110.6193278326487,937484238.6685345,0.016707745444535446,0.016203579825664633,0.025149212293260944,23.84355603212628,98.21639205662373,0.01712462141284278,-0.005736932467330899,0.01749688634689536,0.02012501565350754,0.015409689843439866,-0.016907558641580892,-0.2399022968620104
2018-05-15,108.69764854181783,110.32852079254229,107.06677629109335,108.69764854181783,1038937131.9914877,-0.0175246668411787,0.016158201480227386,0.03000749827807092,23.005119914613516,104.45634001960865,0.016203579825664633,0.016707745444535446,0.017627294249717953,-0.022339987485886247,0.01550568649986873,-0.03292012843551966,0.38083622340102447
2018-05-16,106.32215532696434,107.92897166127588,104.71533899265279,106.32215532696434,1261915713.8306723,-0.022096475069155658,0.016206040497410524,0.030225428169137872,21.421570046020726,104.11694291651705,0.016158201480227386,-0.0175246668411787,0.018000577248193293,0.003258736834947552,0.01796485046913808,0.018678541716599304,1.7533937428320687
2018-05-17,107.00179920547713,108.40265006370088,105.60094834725338,107.00179920547713,1047367548.4028897,0.0063719630509474195,0.01679481489511972,0.026183687912269153,26.376070964607212,87.34433821507402,0.016206040497410524,-0.022096475069155658,0.016925708276284698,0.019936147566013092,0.01786656840547706,-0.007206766912197571,0.4552133050323089
2018-05-18,106.35736152850028,107.92404725927292,104.79067579772763,106.35736152850028,1162794693.731037,-0.006040890248281222,0.01593160781495072,0.029460785943864094,22.131726249781096,107.95895239937164,0.01679481489511972,0.0063719630509474195,0.01712462141284278,-0.005736932467330899,0.016927075220844478,-0.0021333122706452437,1.083848562938245
2018-05-21,107.39666634217764,108.83938051888603,105.95395216546923,107.39666634217764,1051318537.7978454,0.009724382871782811,0.015145723618670944,0.026867019728745695,18.761259285622593,98.54602213754454,0.01593160781495072,-0.006040890248281222,0.016203579825664633,0.016707745444535446,0.01593744321799192,-0.013347875214142962,0.4358181967835752
2018-05-22,104.33067072726696,105.69959938171787,102.96174207281607,104.33067072726696,814191995.6099277,-0.0289637605880378,0.014643782454232722,0.02624211355890648,26.214946978749705,99.08086120535391,0.015145723618670944,0.009724382871782811,0.016158201480227386,-0.0175246668411787,0.015611481644960618,-0.025071458161430013,-0.9501667375843428
2018-05-23,105.57292334724735,106.9248992102045,104.22094748429019,105.57292334724735,1269845826.99138,0.011836549337107682,0.016618190413579245,0.025612170622770044,25.446278251098267,81.70988192508233,0.014643782454232722,-0.0289637605880378,0.016206040497410524,-0.022096475069155658,0.016733750527372353,0.02100482908126888,1.5878262641444698
2018-05-24,110.07891186624246,111.65843797119743,108.4993857612875,110.07891186624246,824879597.1707889,0.04179555850258681,0.016085708089781405,0.028698069015693866,23.66795013726971,113.39536769355317,0.016618190413579245,0.011836549337107682,0.01679481489511972,0.0063719630509474195,0.01709198438388054,-0.011774137914451237,-0.8710598599508643
2018-05-25,110.02439685134195,112.0468152043154,108.00197849836852,110.02439685134195,877907919.948093,-0.0004953584417503901,0.020115277156716627,0.03676308911206302,23.128284000745026,102.16810566053623,0.016085708089781405,0.04179555850258681,0.01593160781495072,-0.006040890248281222,0.016497835403920285,0.027402120763196567,-0.5328358327172975
2018-05-28,110.0950925950173,111.75667341497613,108.43351177505848,110.0950925950173,1136541671.9928071,0.0006423397245187507,0.01881369864822912,0.030184466551491373,22.286303010922005,98.9917406384405,0.020115277156716627,-0.0004953584417503901,0.015145723618670944,0.009724382871782811,0.017788743893111157,0.014360998567314744,0.9410363760470902
2018-05-29,110.44419463526786,112.08789391825368,108.80049535228204,110.44419463526786,1085467244.3771658,0.0031658969811638182,0.01763244816622442,0.02976524548735199,24.067203102528516,94.21464959639201,0.01881369864822912,0.0006423397245187507,0.014643782454232722,-0.0289637605880378,0.017308879972012522,-0.005448110981745621,0.6026273386082719
2018-05-30,107.08445661312491,108.82804242620931,105.34087080004053,107.08445661312491,792801959.2554346,-0.030892530205409743,0.016591263799178666,0.0325646852630277,23.59795322535486,100.58769718503684,0.01763244816622442,0.0031658969811638182,0.016618190413579245,0.011836549337107682,0.01635927621655822,-0.017764577324258214,-1.104709725841663
2018-05-31,107.92848403034101,109.56066672246965,106.29630133821237,107.92848403034101,735562309.4434505,0.00785098562003571,0.018423201989205388,0.03024563361178685,21.338735372071064,107.56648405961896,0.016591263799178666,-0.030892530205409743,0.016085708089781405,0.04179555850258681,0.016402440407791617,-0.012014164088154951,-1.3582238805623876
2018-06-01,104.94610180223599,106.72356771800771,103.16863588646427,104.94610180223599,1185486868.3251598,-0.02802192068221598,0.01745468456676897,0.03387388164490828,21.731697204267128,100.3734434759239,0.018423201989205388,0.00785098562003571,0.020115277156716627,-0.0004953584417503901,0.015909684393638775,-0.01929086033571084,1.133047586567259
2018-06-04,104.11275593082627,105.95941600217941,102.26609585947313,104.11275593082627,1203853938.218873,-0.007972398723854112,0.018641054562406945,0.035474232813125825,25.29022108301445,105.92009449160008,0.01745468456676897,-0.02802192068221598,0.01881369864822912,0.0006423397245187507,0.016197656562867493,0.03380634540638199,1.1649124668017696
2018-06-05,106.42262083781644,108.02045396362946,104.82478771200343,106.42262083781644,1022434165.4792464,0.02194365269750753,0.017655636268909963,0.03002807322792863,21.30702546254374,90.27561476715526,0.018641054562406945,-0.007972398723854112,0.01763244816622442,0.0031658969811638182,0.018635889176072985,0.0030645085425401205,0.09889587726235743
2018-06-06,105.0254103228441,106.48148195411146,103.56933869157672,105.0254103228441,803584752.582146,-0.0132158322159401,0.01797541814873647,0.027727987480200555,26.19395261594707,82.9034861372648,0.017655636268909963,0.02194365269750753,0.016591263799178666,-0.030892530205409743,0.01749688634689536,0.02012501565350754,-1.095574647084061
2018-06-07,105.94443393428053,107.55956344522501,104.32930442333603,105.94443393428053,1001860751.7565035,0.008712424545557375,0.01738143064004295,0.030490124888418325,22.918474194325228,93.44248551169024,0.01797541814873647,-0.0132158322159401,0.018423201989205388,0.00785098562003571,0.017627294249717953,-0.022339987485886247,0.10882483161520635
2018-06-08,107.73671394835158,109.0813977342245,106.39203016247865,107.73671394835158,1261520241.2213686,0.016775668457824855,0.016564650481571692,0.02496240578708497,25.56402466562941,97.65390649366951,0.01738143064004295,0.008712424545557375,0.01745468456676897,-0.02802192068221598,0.018000577248193293,0.003258736834947552,1.5394710059474002
2018-06-11,108.2325569566508,109.61476448531593,106.85034942798568,108.2325569566508,1063609971.0200582,0.004591800281987272,0.016473366503566424,0.02554143720763664,22.093928092577425,90.87313011160505,0.016564650481571692,0.016775668457824855,0.018641054562406945,-0.007972398723854112,0.016925708276284698,0.019936147566013092,0.3392994671056564
2018-06-12,105.9451136244618,107.20506419122773,104.68516305769585,105.9451136244618,872218312.4125301,-0.021361053225794516,0.015581222556322931,0.023784967964299606,24.141780713503547,100.54530065318572,0.016473366503566424,0.004591800281987272,0.017655636268909963,0.02194365269750753,0.01712462141284278,-0.005736932467330899,-0.8331701336531305
